time,weathercode,max_temperature,min_temperature,mean_temperature,apparent_temperature_mean,shortwave_radiation,rainfall,max_wind_speed,max_wind_gust,dominant_Wind_Direction,evapotranspiration,rain_tomorrow,year,month,day
2017-09-22,51,27.0,19.9,23.3,26.4,22.25,0.4,16.5,43.9,224,4.21,0,2017,9,22
2017-09-23,2,28.0,19.9,23.9,27.2,22.1,0.0,11.4,32.0,221,4.37,1,2017,9,23
2017-09-24,53,27.2,20.7,23.6,26.5,19.93,1.3,16.2,41.0,220,3.89,1,2017,9,24
2017-09-25,53,25.7,21.6,23.1,25.6,16.46,2.1,15.0,43.2,217,3.13,1,2017,9,25
2017-09-26,53,26.1,21.5,23.4,26.1,17.54,2.1,15.4,46.4,215,3.36,1,2017,9,26
2017-09-27,53,26.2,21.5,23.3,25.9,17.06,2.9,17.2,46.8,217,3.24,1,2017,9,27
2017-09-28,53,26.0,21.1,23.1,25.6,19.31,3.4,18.8,50.8,219,3.59,0,2017,9,28
2017-09-29,3,27.5,20.8,23.6,26.1,23.58,0.0,18.8,49.0,219,4.55,1,2017,9,29
2017-09-30,53,27.4,20.7,24.1,27.2,19.96,1.9,15.1,38.9,218,3.91,1,2017,9,30
2017-10-01,53,27.2,21.0,23.8,26.9,20.15,2.0,15.6,42.1,217,3.9,1,2017,10,1
2017-10-02,51,27.8,20.8,24.0,27.2,20.01,1.2,14.7,37.4,220,3.99,1,2017,10,2
2017-10-03,53,27.6,21.1,23.8,27.2,18.87,2.3,15.1,38.9,220,3.73,1,2017,10,3
2017-10-04,53,27.5,21.0,24.2,27.7,20.05,2.0,14.3,40.3,218,3.91,1,2017,10,4
2017-10-05,53,27.3,21.6,24.1,27.7,16.86,2.3,12.1,32.0,220,3.33,1,2017,10,5
2017-10-06,51,27.5,21.9,24.0,27.2,16.09,1.8,12.5,36.0,212,3.28,1,2017,10,6
2017-10-07,63,27.6,21.7,24.0,27.5,16.84,8.8,12.8,36.0,216,3.4,1,2017,10,7
2017-10-08,55,27.8,21.2,23.9,27.6,17.31,3.1,11.4,34.9,219,3.47,1,2017,10,8
2017-10-09,53,27.6,21.0,24.1,27.4,18.67,1.8,13.9,36.7,223,3.73,1,2017,10,9
2017-10-10,55,27.4,21.7,24.2,27.9,18.39,3.1,12.2,34.6,230,3.68,1,2017,10,10
2017-10-11,53,26.9,21.4,23.3,26.9,12.23,6.2,10.7,32.0,207,2.53,1,2017,10,11
2017-10-12,61,26.4,21.1,23.1,26.4,13.92,4.8,11.6,38.9,214,2.73,1,2017,10,12
2017-10-13,53,26.3,21.5,23.3,26.2,16.03,3.9,17.2,46.1,219,3.07,1,2017,10,13
2017-10-15,61,25.3,21.4,22.8,25.7,15.29,7.5,15.9,55.4,224,2.73,1,2017,10,15
2017-10-16,55,26.6,21.5,23.4,26.2,18.27,5.3,19.0,52.9,231,3.38,1,2017,10,16
2017-10-17,51,26.3,21.2,23.3,26.1,18.53,0.5,17.3,45.4,235,3.57,1,2017,10,17
2017-10-18,53,27.0,21.3,23.6,26.7,16.78,2.5,14.5,46.8,217,3.28,1,2017,10,18
2017-10-19,53,25.9,21.7,23.3,26.4,13.91,2.5,13.5,38.5,210,2.76,1,2017,10,19
2017-10-20,53,26.4,21.3,23.6,26.5,14.31,2.0,16.1,42.1,211,2.84,0,2017,10,20
2017-10-21,3,28.6,21.2,24.4,27.4,22.06,0.0,16.3,43.9,215,4.47,1,2017,10,21
2017-10-22,51,27.1,21.1,24.1,27.5,18.12,1.7,13.7,36.0,221,3.59,1,2017,10,22
2017-10-23,61,27.9,21.2,24.0,27.9,17.84,2.6,11.0,30.2,222,3.55,1,2017,10,23
2017-10-24,63,27.4,21.1,23.5,27.7,14.34,5.9,6.5,23.4,220,2.88,1,2017,10,24
2017-10-25,53,27.5,21.3,23.8,28.0,16.32,3.1,6.4,23.0,329,3.27,1,2017,10,25
2017-10-27,55,26.9,21.0,23.1,27.0,15.85,4.2,8.7,25.6,262,3.12,1,2017,10,27
2017-10-28,61,26.9,21.5,23.5,27.6,17.27,4.9,9.8,24.1,324,3.34,1,2017,10,28
2017-10-30,61,26.2,21.3,23.2,27.2,15.08,12.4,9.9,25.6,251,2.94,1,2017,10,30
2017-11-01,63,26.4,20.3,22.8,26.8,15.17,9.0,8.9,28.8,285,2.93,1,2017,11,1
2017-11-02,61,25.2,21.2,22.4,26.6,10.48,8.7,7.2,23.4,252,2.05,1,2017,11,2
2017-11-03,63,26.2,21.1,22.9,27.0,13.45,10.9,8.0,24.8,41,2.63,1,2017,11,3
2017-11-06,61,26.4,20.9,23.2,27.2,13.57,6.8,8.6,27.7,65,2.69,1,2017,11,6
2017-11-07,63,26.0,20.9,22.7,26.5,12.73,12.9,6.8,25.9,55,2.53,1,2017,11,7
2017-11-09,61,26.3,20.9,22.6,26.4,13.0,13.6,10.8,28.1,19,2.51,1,2017,11,9
2017-11-10,55,25.3,21.0,22.5,26.2,12.09,10.1,10.4,30.2,274,2.3,1,2017,11,10
2017-11-11,61,24.8,21.3,22.6,26.5,10.13,5.1,9.3,27.0,334,1.96,0,2017,11,11
2017-11-12,3,26.1,20.3,22.9,26.2,17.42,0.0,13.0,34.2,288,3.32,1,2017,11,12
2017-11-13,53,26.3,20.5,22.9,26.3,17.9,2.4,13.4,41.8,227,3.34,0,2017,11,13
2017-11-14,2,26.5,19.0,22.5,25.3,19.03,0.0,14.1,36.0,224,3.61,0,2017,11,14
2017-11-15,1,26.9,19.2,22.7,25.4,21.96,0.0,10.1,29.2,220,4.24,0,2017,11,15
2017-11-16,0,27.5,18.9,23.0,26.0,21.65,0.0,10.8,28.8,229,4.21,0,2017,11,16
2017-11-17,1,28.1,19.5,23.8,27.1,23.03,0.0,5.8,23.4,251,4.51,1,2017,11,17
2017-11-18,51,27.8,20.7,24.0,28.1,17.9,0.7,5.4,19.8,351,3.54,1,2017,11,18
2017-11-19,63,27.6,20.8,23.3,27.5,16.36,6.6,4.2,18.4,57,3.27,1,2017,11,19
2017-11-20,63,26.8,20.6,23.0,27.1,14.18,12.0,5.4,30.2,65,2.82,1,2017,11,20
2017-11-21,55,27.4,20.8,23.5,27.6,18.03,2.3,7.5,28.4,61,3.53,1,2017,11,21
2017-11-22,63,26.8,21.0,23.5,27.4,17.19,6.7,7.7,28.4,46,3.31,1,2017,11,22
2017-11-23,61,26.3,20.6,23.3,27.0,14.27,2.4,10.7,33.8,49,2.78,0,2017,11,23
2017-11-24,3,26.2,20.3,23.0,25.6,13.88,0.0,15.0,36.7,52,2.82,1,2017,11,24
2017-11-28,53,24.8,20.9,22.6,25.4,9.19,6.9,15.0,49.3,37,1.81,1,2017,11,28
2017-12-02,53,26.0,20.8,22.9,26.5,12.43,3.4,10.5,37.8,217,2.48,1,2017,12,2
2017-12-03,53,25.6,21.0,22.7,26.1,11.21,5.5,8.9,23.0,354,2.26,1,2017,12,3
2017-12-04,61,26.3,19.9,22.5,25.9,13.85,5.7,9.2,28.4,43,2.68,1,2017,12,4
2017-12-05,51,26.6,19.4,22.8,25.9,15.18,0.6,9.8,26.3,24,3.03,1,2017,12,5
2017-12-06,51,26.0,20.3,22.7,26.4,14.31,1.4,8.9,26.3,4,2.79,1,2017,12,6
2017-12-07,51,26.4,20.1,23.0,26.5,17.25,0.4,9.5,25.6,348,3.3,0,2017,12,7
2017-12-10,51,27.4,18.5,23.7,27.2,19.3,0.2,6.6,20.9,296,3.79,1,2017,12,10
2017-12-11,61,26.2,20.9,23.4,27.6,17.08,6.6,6.7,22.7,343,3.27,1,2017,12,11
2017-12-12,63,26.4,21.0,23.3,27.4,16.55,8.6,6.9,23.0,336,3.19,1,2017,12,12
2017-12-13,63,27.0,20.6,23.0,27.1,16.86,10.6,8.1,26.3,33,3.24,1,2017,12,13
2017-12-14,63,26.2,20.8,23.0,26.7,15.94,10.3,8.0,30.2,54,3.09,1,2017,12,14
2017-12-15,51,26.9,21.3,23.5,27.0,17.38,0.3,10.0,31.3,58,3.36,0,2017,12,15
2017-12-16,2,26.3,20.9,23.2,26.1,17.76,0.0,12.5,35.6,57,3.43,0,2017,12,16
2017-12-17,2,25.9,20.3,22.6,24.9,17.49,0.0,14.7,40.0,53,3.28,0,2017,12,17
2017-12-18,1,25.2,18.9,21.7,23.4,19.39,0.0,17.1,42.8,53,3.63,1,2017,12,18
2017-12-19,55,25.7,19.1,22.6,25.7,14.21,2.3,11.8,31.7,50,2.7,1,2017,12,19
2017-12-21,3,25.5,19.4,22.3,25.2,15.79,0.0,8.7,29.9,56,3.04,0,2017,12,21
2017-12-22,3,25.4,18.3,21.9,24.0,17.17,0.0,11.8,29.2,54,3.27,0,2017,12,22
2017-12-23,1,25.1,18.1,21.2,22.8,18.63,0.0,13.0,33.5,58,3.55,0,2017,12,23
2017-12-24,2,25.9,18.9,22.5,25.6,17.99,0.0,8.0,24.8,42,3.44,1,2017,12,24
2017-12-25,51,26.4,20.1,23.0,26.2,18.7,0.1,8.6,25.6,41,3.57,1,2017,12,25
2017-12-26,63,25.7,21.1,22.6,25.9,12.48,4.3,9.2,26.6,47,2.4,1,2017,12,26
2017-12-27,51,25.3,20.0,22.2,24.8,13.41,0.2,13.7,38.5,47,2.53,0,2017,12,27
2017-12-28,1,24.5,18.6,21.2,22.8,19.52,0.0,13.3,34.2,50,3.62,0,2017,12,28
2017-12-31,2,26.2,19.3,23.0,26.1,19.12,0.0,9.6,26.6,23,3.66,0,2017,12,31
2018-01-01,2,26.6,19.1,23.2,26.4,19.98,0.0,8.9,24.5,326,3.87,0,2018,1,1
2018-01-02,2,26.9,18.9,23.1,26.3,19.79,0.0,8.4,24.8,341,3.87,0,2018,1,2
2018-01-10,63,26.3,19.1,22.7,26.4,17.39,5.3,6.7,29.5,73,3.31,1,2018,1,10
2018-01-11,61,26.5,19.6,22.7,26.2,16.48,2.9,7.9,27.7,58,3.16,0,2018,1,11
2018-01-12,3,27.2,19.2,23.1,26.6,18.69,0.0,6.9,24.5,54,3.64,1,2018,1,12
2018-01-13,63,26.3,21.2,23.0,26.6,15.79,5.0,7.5,32.0,60,3.05,1,2018,1,13
2018-01-14,51,26.5,19.9,22.8,25.8,18.03,0.6,11.5,38.5,55,3.4,0,2018,1,14
2018-01-21,2,26.1,18.7,21.9,23.8,19.89,0.0,10.6,31.3,36,3.87,0,2018,1,21
2018-01-22,3,25.9,19.5,22.6,25.5,14.95,0.0,6.0,19.8,4,3.0,0,2018,1,22
2018-01-23,2,27.4,20.1,23.2,26.0,18.36,0.0,9.3,27.4,355,3.69,0,2018,1,23
2018-01-26,3,27.1,18.1,22.8,24.9,21.64,0.0,11.3,32.4,35,4.3,0,2018,1,26
2018-01-27,2,27.0,19.9,22.8,25.1,17.32,0.0,12.6,34.6,28,3.59,1,2018,1,27
2018-01-28,51,24.7,19.0,21.4,22.8,10.02,0.1,9.2,25.6,48,2.28,1,2018,1,28
2018-01-29,51,26.0,19.8,22.9,25.7,11.15,0.4,13.2,39.2,49,2.3,1,2018,1,29
2018-01-30,61,24.8,21.5,22.7,25.8,9.0,4.7,16.1,43.2,50,1.79,1,2018,1,30
2018-02-01,3,26.3,18.7,22.3,24.9,15.82,0.0,12.8,31.3,59,3.08,0,2018,2,1
2018-02-02,3,26.5,18.2,22.2,24.8,18.64,0.0,7.6,22.3,61,3.67,0,2018,2,2
2018-02-05,61,26.5,20.3,23.1,26.3,18.26,3.8,10.1,32.4,63,3.53,1,2018,2,5
2018-02-06,61,27.8,20.8,23.7,27.6,20.16,3.7,7.4,24.5,71,3.9,1,2018,2,6
2018-02-07,53,27.2,20.2,23.4,27.3,19.63,2.4,4.8,18.7,78,3.82,1,2018,2,7
2018-02-08,53,27.3,20.1,23.3,27.0,19.67,1.3,8.5,25.6,60,3.82,0,2018,2,8
2018-02-09,1,28.1,20.0,23.9,27.5,20.63,0.0,8.0,23.8,48,4.11,0,2018,2,9
2018-02-10,1,27.6,18.7,23.1,25.7,20.91,0.0,10.5,28.8,66,4.21,0,2018,2,10
2018-02-11,1,28.0,18.1,23.9,27.0,22.0,0.0,8.7,25.2,68,4.38,1,2018,2,11
2018-02-12,51,26.7,20.0,23.2,26.2,18.9,0.9,9.4,27.4,54,3.67,0,2018,2,12
2018-02-13,1,27.2,19.2,22.8,24.9,21.29,0.0,10.4,29.2,60,4.3,1,2018,2,13
2018-02-14,51,26.9,19.1,23.2,25.9,17.87,0.6,12.0,33.5,56,3.52,0,2018,2,14
2018-02-15,1,27.2,21.2,23.5,26.2,19.58,0.0,15.8,42.5,61,3.81,1,2018,2,15
2018-02-16,51,26.9,19.6,23.0,25.5,19.02,0.2,13.3,37.4,56,3.74,0,2018,2,16
2018-02-23,1,28.5,18.7,23.9,26.3,21.84,0.0,10.8,28.1,59,4.56,1,2018,2,23
2018-02-24,51,28.4,21.0,24.4,27.3,19.1,0.4,13.2,34.9,60,3.95,1,2018,2,24
2018-02-25,51,26.2,22.0,23.6,26.6,14.74,0.6,13.7,41.8,57,2.95,1,2018,2,25
2018-02-26,51,27.1,21.8,23.8,26.9,16.93,0.8,11.9,33.8,57,3.43,1,2018,2,26
2018-02-27,55,27.4,20.7,23.3,26.3,17.57,2.8,12.5,37.8,69,3.49,1,2018,2,27
2018-02-28,61,27.9,20.2,23.6,27.0,19.65,8.4,8.8,34.9,76,3.93,1,2018,2,28
2018-03-01,53,27.5,20.6,23.9,27.5,19.75,1.8,8.2,29.9,77,3.92,1,2018,3,1
2018-03-02,53,28.2,21.1,24.2,28.1,20.25,1.8,8.9,31.7,69,4.02,1,2018,3,2
2018-03-03,63,28.4,21.0,24.0,28.4,20.02,12.2,4.7,23.4,75,3.98,1,2018,3,3
2018-03-04,51,28.9,20.6,24.8,29.0,22.01,0.2,5.4,22.3,355,4.42,1,2018,3,4
2018-03-05,51,29.0,21.6,25.0,29.1,21.28,0.1,6.5,23.0,33,4.29,0,2018,3,5
2018-03-06,3,29.0,19.3,24.2,27.5,22.6,0.0,7.2,23.4,28,4.53,1,2018,3,6
2018-03-07,51,28.6,19.1,23.9,26.8,23.64,0.4,7.3,24.5,59,4.74,1,2018,3,7
2018-03-08,51,28.7,20.7,24.4,27.5,21.74,0.3,9.2,28.8,64,4.46,1,2018,3,8
2018-03-09,51,27.0,21.0,23.6,26.5,14.14,1.0,9.2,28.8,56,2.98,1,2018,3,9
2018-03-10,61,27.3,21.3,22.8,25.9,12.7,8.8,13.4,50.0,66,2.52,1,2018,3,10
2018-03-11,53,26.8,21.5,23.5,26.4,11.17,2.6,13.4,38.9,73,2.47,1,2018,3,11
2018-03-13,61,26.3,20.6,23.3,27.3,13.72,6.5,5.9,28.1,103,2.76,1,2018,3,13
2018-03-15,63,28.9,20.6,24.3,28.9,22.22,5.0,4.0,20.2,46,4.41,1,2018,3,15
2018-03-16,61,28.0,21.0,24.2,28.8,19.79,6.1,4.6,21.6,333,3.96,1,2018,3,16
2018-03-17,51,28.5,21.1,24.3,28.5,21.04,0.6,6.9,23.8,70,4.2,1,2018,3,17
2018-03-18,53,29.0,20.2,24.7,29.1,23.77,1.0,5.2,20.5,67,4.78,0,2018,3,18
2018-03-19,2,28.9,21.1,24.7,28.7,24.36,0.0,6.2,22.7,74,4.82,1,2018,3,19
2018-03-20,51,30.0,20.0,25.2,29.4,24.19,2.3,5.9,18.0,284,4.92,1,2018,3,20
2018-03-21,51,29.5,21.2,24.7,28.4,20.64,0.3,10.9,29.5,257,4.34,0,2018,3,21
2018-03-22,2,30.1,21.1,25.2,28.2,24.78,0.0,9.8,27.0,243,5.21,0,2018,3,22
2018-03-23,2,30.8,20.2,25.8,28.9,24.83,0.0,7.2,25.9,235,5.17,0,2018,3,23
2018-03-25,2,30.2,20.2,25.5,28.8,22.9,0.0,5.8,23.4,27,4.69,1,2018,3,25
2018-03-27,63,29.6,21.0,24.6,29.4,23.25,9.9,5.1,26.6,54,4.66,1,2018,3,27
2018-03-28,61,28.9,20.9,25.1,29.4,23.63,2.9,7.0,25.2,257,4.72,1,2018,3,28
2018-03-29,61,29.1,20.9,24.7,29.0,22.06,4.8,6.9,25.9,208,4.39,1,2018,3,29
2018-03-30,53,28.8,21.5,25.0,29.3,21.43,1.5,7.3,27.4,225,4.31,1,2018,3,30
2018-03-31,53,29.8,21.3,25.2,28.8,21.29,1.6,8.9,28.4,222,4.43,1,2018,3,31
2018-04-01,51,30.1,21.3,25.6,29.3,23.37,1.6,6.9,26.3,238,4.83,1,2018,4,1
2018-04-02,51,29.6,21.9,25.2,29.0,21.67,1.6,7.7,26.6,256,4.45,1,2018,4,2
2018-04-03,51,29.6,20.9,25.1,29.1,20.37,1.3,7.2,26.6,342,4.2,0,2018,4,3
2018-04-07,63,29.3,21.0,24.1,28.3,19.54,13.2,9.7,31.0,57,3.9,1,2018,4,7
2018-04-08,63,29.1,21.3,24.5,28.5,20.08,6.5,6.8,23.8,68,4.07,1,2018,4,8
2018-04-09,63,28.8,21.6,24.4,28.9,20.54,13.4,6.0,25.2,76,4.18,1,2018,4,9
2018-04-10,53,28.7,21.6,24.7,29.3,20.79,2.6,5.5,26.6,83,4.16,1,2018,4,10
2018-04-11,63,28.4,21.8,24.5,29.0,18.1,9.8,7.0,27.7,63,3.62,1,2018,4,11
2018-04-16,53,28.6,20.3,24.3,28.7,22.1,1.8,7.0,24.8,63,4.38,1,2018,4,16
2018-04-17,61,29.0,20.1,24.7,29.5,23.73,6.7,3.8,29.5,58,4.74,1,2018,4,17
2018-04-19,61,28.1,21.7,24.7,29.7,21.47,4.1,5.5,22.7,228,4.28,1,2018,4,19
2018-04-20,53,28.2,21.4,24.8,29.2,20.84,2.4,6.3,22.0,256,4.18,0,2018,4,20
2018-04-21,1,29.5,20.7,25.2,29.5,25.12,0.0,4.1,18.0,187,5.02,1,2018,4,21
2018-04-22,53,29.5,20.9,25.2,29.6,24.53,1.4,5.6,24.1,231,4.94,1,2018,4,22
2018-04-23,53,29.7,21.2,25.6,29.9,24.19,1.0,7.4,24.1,282,4.94,1,2018,4,23
2018-04-24,55,28.7,22.0,25.0,29.6,22.37,3.1,4.3,20.9,234,4.47,1,2018,4,24
2018-04-25,63,28.7,21.1,24.5,29.0,21.53,11.0,6.2,25.6,207,4.27,1,2018,4,25
2018-04-26,63,29.1,20.8,24.4,29.2,21.21,13.4,7.0,27.7,207,4.23,1,2018,4,26
2018-04-29,53,28.1,21.3,24.8,29.4,21.46,1.9,6.9,23.4,249,4.26,1,2018,4,29
2018-04-30,51,29.9,21.4,25.4,30.0,23.47,0.5,8.5,24.8,224,4.75,1,2018,4,30
2018-05-01,53,29.0,22.0,25.2,29.9,21.85,1.9,8.0,25.9,225,4.36,1,2018,5,1
2018-05-02,53,29.7,22.4,25.3,30.0,22.23,2.8,7.2,24.5,227,4.47,1,2018,5,2
2018-05-03,53,29.4,22.1,25.4,30.1,21.41,1.4,6.1,25.6,228,4.37,1,2018,5,3
2018-05-04,61,29.4,21.5,25.5,30.1,22.03,3.8,5.0,19.8,259,4.5,1,2018,5,4
2018-05-06,53,26.9,21.7,24.3,28.8,11.67,2.7,5.4,18.0,201,2.42,1,2018,5,6
2018-05-07,63,28.2,21.6,24.4,28.8,17.85,6.6,8.8,28.1,222,3.55,1,2018,5,7
2018-05-08,63,27.1,21.6,24.0,28.0,15.01,8.5,9.3,30.6,210,2.96,1,2018,5,8
2018-05-09,63,28.3,21.2,24.0,28.1,15.89,10.8,9.7,29.5,205,3.21,1,2018,5,9
2018-05-11,63,28.3,21.4,24.6,29.4,21.95,8.1,8.6,29.2,224,4.31,1,2018,5,11
2018-05-12,63,28.1,21.2,23.9,28.1,20.23,12.0,11.5,32.4,222,3.9,1,2018,5,12
2018-05-13,63,27.5,21.5,24.0,28.4,18.66,8.0,7.6,25.9,224,3.63,1,2018,5,13
2018-05-14,63,27.7,21.6,24.1,28.4,18.49,10.4,8.7,29.9,231,3.62,1,2018,5,14
2018-05-15,63,28.0,21.8,24.2,29.0,17.02,10.2,6.6,24.1,229,3.39,1,2018,5,15
2018-05-17,61,27.1,21.4,23.7,27.5,12.1,4.6,7.4,23.0,205,2.53,1,2018,5,17
2018-05-19,61,27.4,21.4,23.6,27.5,16.37,4.0,9.6,32.4,212,3.23,1,2018,5,19
2018-05-20,63,26.2,21.6,23.3,26.9,16.29,12.7,12.7,42.1,220,3.06,1,2018,5,20
2018-05-21,61,25.8,21.6,23.2,26.5,14.46,4.6,14.6,41.0,211,2.71,1,2018,5,21
2018-05-22,51,27.3,21.4,24.0,27.7,16.97,1.3,10.3,32.4,216,3.31,1,2018,5,22
2018-05-23,61,26.5,21.6,23.4,26.7,14.68,6.2,13.6,37.4,215,2.83,1,2018,5,23
2018-05-26,51,26.6,21.8,24.0,27.3,12.68,0.8,13.0,36.7,210,2.61,1,2018,5,26
2018-05-27,53,27.0,22.3,24.0,26.7,15.98,5.0,22.5,57.2,213,3.06,1,2018,5,27
2018-05-28,53,26.7,22.3,23.8,26.4,16.78,6.0,22.0,59.0,222,3.1,1,2018,5,28
2018-05-29,53,27.1,22.5,24.2,26.9,22.53,4.2,23.1,59.0,232,4.05,1,2018,5,29
2018-05-30,53,27.3,22.5,24.3,27.0,21.56,2.6,22.2,56.2,226,3.93,1,2018,5,30
2018-05-31,53,27.1,22.4,24.3,27.3,20.14,2.7,18.1,50.4,219,3.76,1,2018,5,31
2018-06-01,53,26.8,22.6,24.3,27.3,17.51,2.1,19.4,51.8,211,3.36,1,2018,6,1
2018-06-02,63,27.1,22.6,23.8,27.1,15.08,7.2,17.7,50.0,213,2.93,1,2018,6,2
2018-06-03,61,26.3,22.4,23.7,26.9,16.75,6.0,16.8,45.7,221,3.09,1,2018,6,3
2018-06-04,53,25.8,22.2,23.8,27.0,16.03,2.1,17.5,42.8,219,2.99,1,2018,6,4
2018-06-05,53,27.8,22.4,24.4,27.7,17.51,1.7,16.2,42.5,220,3.43,1,2018,6,5
2018-06-06,63,25.9,22.6,23.7,26.7,11.94,10.2,16.7,42.5,217,2.35,1,2018,6,6
2018-06-07,61,26.1,22.3,23.4,26.2,14.87,10.6,17.2,49.7,223,2.76,1,2018,6,7
2018-06-08,61,25.8,22.0,23.3,25.8,16.7,12.0,21.8,61.2,228,2.94,1,2018,6,8
2018-06-10,53,25.9,21.9,23.5,26.3,20.08,6.6,20.6,68.4,224,3.53,1,2018,6,10
2018-06-11,53,26.6,21.9,23.7,26.1,19.45,3.8,21.3,57.6,222,3.53,1,2018,6,11
2018-06-12,53,26.4,22.3,23.9,26.3,20.42,2.0,19.3,59.4,218,3.88,1,2018,6,12
2018-06-13,53,26.4,22.1,23.6,26.3,19.18,3.2,18.7,48.6,220,3.57,1,2018,6,13
2018-06-14,53,26.7,22.1,23.6,26.5,18.68,3.8,17.9,45.4,222,3.45,1,2018,6,14
2018-06-15,53,26.3,22.0,23.6,26.4,17.38,2.5,18.3,49.0,221,3.2,1,2018,6,15
2018-06-16,61,25.9,21.6,23.2,26.3,14.48,4.7,15.1,46.8,216,2.73,1,2018,6,16
2018-06-17,61,25.5,21.7,23.6,26.3,17.19,3.3,15.8,46.1,219,3.23,1,2018,6,17
2018-06-18,51,27.1,21.8,23.4,26.2,17.31,1.7,17.1,45.4,216,3.33,1,2018,6,18
2018-06-19,53,26.4,21.6,23.4,25.6,19.17,2.0,19.0,47.5,218,3.62,1,2018,6,19
2018-06-20,51,26.7,21.5,23.4,25.6,20.36,0.4,19.9,51.5,219,3.87,1,2018,6,20
2018-06-21,53,25.7,21.8,23.1,25.4,15.42,4.3,18.2,53.6,218,2.88,1,2018,6,21
2018-06-22,51,25.5,21.7,23.1,25.7,17.8,2.6,17.1,49.0,219,3.21,1,2018,6,22
2018-06-23,53,26.6,21.6,23.5,26.3,18.83,2.5,16.3,42.1,217,3.56,1,2018,6,23
2018-06-24,55,26.1,21.3,23.2,26.1,16.9,2.3,14.3,44.6,217,3.17,1,2018,6,24
2018-06-25,55,26.0,21.4,23.0,25.8,17.64,3.3,16.9,50.4,219,3.21,1,2018,6,25
2018-06-26,53,26.4,21.4,23.5,26.1,19.16,4.5,18.7,55.1,225,3.56,1,2018,6,26
2018-06-27,53,25.1,21.4,22.9,25.5,15.22,2.6,17.2,52.6,221,2.81,1,2018,6,27
2018-06-28,53,26.4,21.4,23.6,26.2,17.41,2.5,16.4,47.2,222,3.35,1,2018,6,28
2018-06-29,53,26.8,20.5,23.2,26.1,19.49,3.1,14.2,43.6,218,3.69,1,2018,6,29
2018-06-30,55,26.6,20.5,23.4,26.6,18.67,4.4,12.5,32.4,222,3.58,1,2018,6,30
2018-07-01,61,27.8,21.4,23.5,26.9,15.81,3.5,11.8,32.0,217,3.15,1,2018,7,1
2018-07-02,53,26.5,21.2,23.4,26.5,15.14,2.0,13.8,38.2,217,2.99,1,2018,7,2
2018-07-03,51,27.4,20.3,23.6,26.7,19.03,0.6,14.2,37.4,218,3.75,1,2018,7,3
2018-07-04,51,27.1,20.4,23.6,26.4,20.4,0.1,15.8,40.0,220,3.95,1,2018,7,4
2018-07-05,51,27.3,20.6,23.8,26.6,21.72,0.3,16.5,43.2,220,4.18,1,2018,7,5
2018-07-06,53,26.7,21.5,23.5,25.9,18.3,3.8,17.0,46.8,219,3.51,1,2018,7,6
2018-07-07,53,26.1,21.3,23.3,25.5,19.92,5.4,19.9,52.6,231,3.74,1,2018,7,7
2018-07-08,53,25.9,21.2,22.9,25.7,17.3,6.5,17.1,55.1,223,3.14,1,2018,7,8
2018-07-09,53,24.8,21.3,22.6,24.7,15.65,5.4,19.4,59.0,225,2.8,1,2018,7,9
2018-07-10,63,26.1,21.1,22.5,24.9,14.37,11.1,19.2,58.3,220,2.63,1,2018,7,10
2018-07-11,63,25.5,20.9,22.5,25.1,15.95,10.1,16.2,55.8,224,2.9,1,2018,7,11
2018-07-12,53,25.2,21.0,22.8,25.4,15.92,3.6,16.3,55.8,219,2.85,1,2018,7,12
2018-07-13,53,26.1,21.3,23.0,25.3,18.64,5.3,22.3,60.8,229,3.38,1,2018,7,13
2018-07-14,53,26.0,21.4,23.1,25.8,18.01,3.8,16.3,61.6,223,3.28,1,2018,7,14
2018-07-15,61,25.7,21.8,23.0,25.9,14.5,7.7,16.0,59.8,228,2.64,1,2018,7,15
2018-07-16,63,25.1,21.1,22.9,25.5,13.55,12.1,15.6,55.1,230,2.5,1,2018,7,16
2018-07-17,55,26.5,21.2,23.5,26.0,22.13,4.2,19.8,61.6,234,4.09,1,2018,7,17
2018-07-18,53,26.1,21.4,23.3,25.9,21.95,3.4,18.2,61.2,235,3.93,1,2018,7,18
2018-07-19,51,25.4,21.2,22.9,24.8,16.92,2.6,21.6,60.1,231,3.2,1,2018,7,19
2018-07-20,51,26.0,21.0,23.2,25.0,22.32,0.2,20.0,53.6,226,4.26,1,2018,7,20
2018-07-21,51,26.3,21.5,23.5,25.5,21.57,0.5,20.4,54.7,228,4.05,0,2018,7,21
2018-07-22,1,27.1,21.2,23.7,26.2,23.63,0.0,17.8,51.1,226,4.42,1,2018,7,22
2018-07-23,53,26.7,20.8,23.6,26.6,21.5,2.5,14.7,39.6,222,4.08,1,2018,7,23
2018-07-24,61,26.5,20.5,23.2,26.3,20.34,4.8,14.1,36.0,220,3.76,1,2018,7,24
2018-07-25,53,26.0,21.1,23.3,26.3,19.37,4.2,15.1,40.3,223,3.61,1,2018,7,25
2018-07-26,53,26.6,21.0,23.2,26.3,20.76,3.5,13.5,38.5,220,3.79,1,2018,7,26
2018-07-27,51,26.4,20.9,23.3,26.0,19.36,1.9,15.5,39.2,218,3.66,0,2018,7,27
2018-07-28,3,26.7,20.6,23.2,25.7,20.74,0.0,15.7,40.0,224,3.96,1,2018,7,28
2018-07-29,51,26.0,20.6,23.1,25.4,19.6,1.1,17.9,46.1,221,3.66,1,2018,7,29
